x,y,word
47.04901,49.590343,compétences
13.304593,-64.412094,extrêmement
32.55315,50.44172,éventuellement
64.931694,-13.369814,publicité
-31.463074,-30.362492,associés
-15.702362,-41.81493,chargée
39.173378,-0.46695408,arrivé
2.116371,-8.601128,préface
-20.910593,-60.600803,échecs
53.47789,-24.530249,pérou
-43.98244,-29.92034,bloqué
6.301511,44.464775,indépendante
-15.583841,7.7151227,élisabeth
3.6009328,-6.850515,lès
-43.195377,-42.32884,précision
7.0592594,-46.173386,menée
58.065033,-51.920918,degré
-43.47159,22.802181,départementale
-22.680782,-6.470913,conférences
68.231384,-32.87244,paramètres
-48.024906,-65.82524,réflexion
-51.680595,-12.818703,actualité
-13.314821,-44.718513,mariée
16.374746,-49.864384,répertoire
-4.886121,49.46675,entraîne
-65.672,18.64432,écrivains
26.54993,-31.622004,admissibilité
-52.157825,-28.782991,suprême
12.338453,-57.07032,échanges
-10.334087,39.739292,procédé
31.632404,16.546392,séjour
32.7602,48.92076,séparation
63.586807,-11.055467,supplémentaires
46.448368,-35.035954,financière
-68.15881,51.928837,âgé
72.55821,19.294743,gagné
7.263704,-39.4831,vécu
29.882442,-38.042477,propriétaires
-3.039844,53.88374,créés
-6.3866534,25.12445,influencé
49.2205,-56.125904,démographique
80.27975,22.716267,spécialisée
19.244238,89.764366,consulté
66.4196,-37.175713,accéder
8.528367,49.571594,synthèse
31.466,-33.2406,déplacement
19.271322,-81.68389,différente
49.422153,-32.846207,prieuré
-48.63841,47.41317,désert
-22.3044,-6.298491,intéresse
31.705952,-13.607984,dépôt
1.2669008,-41.537426,marquée
73.892525,-38.544876,théologie
-24.493382,-59.130432,intérieure
-11.306589,-40.550743,littéraires
5.747332,-60.44863,réputation
3.5151362,-50.79883,fréquemment
43.51451,-26.824823,pékin
20.04849,12.277923,intitulée
-47.82215,-4.0064054,retrouvé
23.251001,11.519431,changé
10.496373,-90.74518,châteaux
72.638824,-19.346838,mathématicien
-13.64448,-50.64762,réalisés
44.44487,-5.0500298,numéros
-28.640575,14.848939,besançon
-27.288334,-51.828648,classés
-8.60943,-91.08408,héritier
30.746538,-37.26241,amélioration
-63.92787,-8.981779,reçut
-41.42751,2.5513186,spécifiques
-15.177632,-53.831352,├─o
-1.1386926,72.86558,spécialisé
-2.1782582,51.881187,décisions
13.5214405,-78.02379,abandonné
